positive_prob,confidence,negative_prob,sentiment
0.014296,0.968231,0.985704,0
0.451097,0.02195,0.548903,1
0.898328,0.774061,0.101672,2
0.876902,0.726449,0.123098,2
0.670372,0.267492,0.329629,2
0.345317,0.23263,0.654683,0
0.156611,0.651975,0.843389,0
0.229013,0.491083,0.770987,0
0.451097,0.02195,0.548903,1
0.00372175,0.991729,0.996278,0
0.771353,0.491896,0.228647,2
0.421451,0.063443,0.578549,0
0.0180038,0.959992,0.981996,0
0.115317,0.74374,0.884683,0
0.470682,0.413641,0.529318,1
0.14886,0.669201,0.85114,0
0.0697284,0.845048,0.930272,0
0.525451,0.490981,0.474549,1
0.229937,0.489028,0.770063,0
0.743397,0.429771,0.256603,2
0.0022893,0.994913,0.997711,0
0.0379619,0.91564,0.962038,0
0.0129552,0.971211,0.987045,0
0.114477,0.745607,0.885523,0
0.376878,0.162493,0.623122,0
0.831143,0.624763,0.168857,2
0.0639115,0.857974,0.936089,0
0.0363294,0.919268,0.963671,0
0.0533634,0.881415,0.946637,0
0.0442743,0.901613,0.955726,0
0.224217,0.501739,0.775783,0
0.00410609,0.990875,0.995894,0
0.127237,0.717252,0.872764,0
0.224725,0.500611,0.775275,0
0.0163951,0.963566,0.983605,0
0.262135,0.417477,0.737865,0
0.150777,0.66494,0.849223,0
0.0964382,0.785693,0.903562,0
0.938586,0.863525,0.0614138,2
0.176146,0.608564,0.823854,0
0.0432619,0.903862,0.956738,0
0.912151,0.804781,0.0878486,2
0.229436,0.490141,0.770564,0
0.475507,0.510132,0.524493,1
0.451097,0.0219494,0.548903,1
0.723397,0.385327,0.276603,2
0.434808,0.033759,0.565192,0
0.217665,0.516299,0.782335,0
0.0443621,0.901418,0.955638,0
0.0050809,0.988709,0.994919,0
0.403802,0.102662,0.596198,0
0.041974,0.906724,0.958026,0
0.432191,0.0395764,0.567809,0
0.763204,0.473788,0.236796,2
0.46126,0.225202,0.53874,1
0.103585,0.769811,0.896415,0
0.453301,0.0660276,0.546699,1
0.28618,0.364045,0.71382,0
0.0673598,0.850312,0.93264,0
0.310501,0.309999,0.689499,0
0.114477,0.745607,0.885523,0
0.0351671,0.921851,0.964833,0
0.360486,0.198921,0.639514,0
0.158236,0.648365,0.841764,0
0.105881,0.764709,0.894119,0
0.217505,0.516655,0.782495,0
0.551714,0.0038086,0.448286,2
0.406945,0.0956772,0.593055,0
0.000459357,0.998979,0.999541,0
0.0547926,0.878239,0.945207,0
0.799689,0.554864,0.200311,2
0.00936586,0.979187,0.990634,0
0.129623,0.711949,0.870377,0
0.145252,0.677219,0.854748,0
0.345848,0.231448,0.654152,0
0.253737,0.436141,0.746263,0
0.0552002,0.877333,0.9448,0
0.100182,0.777373,0.899818,0
0.0205579,0.954316,0.979442,0
0.0462004,0.897333,0.9538,0
0.477487,0.549745,0.522513,1
0.980686,0.95708,0.0193138,2
0.0152525,0.966106,0.984748,0
0.161704,0.640658,0.838296,0
0.00157847,0.996492,0.998422,0
0.143017,0.682186,0.856983,0
0.746053,0.435672,0.253947,2
0.500347,0.993056,0.499653,1
0.0578297,0.87149,0.94217,0
0.631358,0.180796,0.368642,2
0.0397025,0.911772,0.960298,0
0.148008,0.671094,0.851992,0
0.0279334,0.937926,0.972067,0
0.1098,0.755999,0.8902,0
0.777808,0.50624,0.222192,2
0.705563,0.345695,0.294437,2
0.0047427,0.989461,0.995257,0
0.0695676,0.845405,0.930432,0
0.0191071,0.95754,0.980893,0
0.0126113,0.971975,0.987389,0
0.524479,0.510424,0.475521,1
0.139625,0.689722,0.860375,0
0.385002,0.144441,0.614998,0
0.0333185,0.925959,0.966682,0
0.131898,0.706894,0.868102,0
0.0903601,0.7992,0.90964,0
0.460453,0.209063,0.539547,1
0.822207,0.604904,0.177793,2
0.0855366,0.809919,0.914463,0
0.802712,0.561582,0.197288,2
0.00983975,0.978134,0.99016,0
0.876869,0.726376,0.123131,2
0.285832,0.364817,0.714168,0
0.521642,0.567152,0.478358,1
0.822706,0.606014,0.177294,2
0.568107,0.0402388,0.431893,2
0.160511,0.643309,0.839489,0
0.483594,0.67189,0.516405,1
0.924414,0.832031,0.0755858,2
0.258057,0.42654,0.741943,0
0.174115,0.613078,0.825885,0
0.209249,0.535003,0.790751,0
0.793668,0.541484,0.206332,2
0.424982,0.0555958,0.575018,0
0.0190374,0.957695,0.980963,0
0.627684,0.172632,0.372316,2
0.871763,0.715029,0.128237,2
0.649165,0.220367,0.350835,2
0.675361,0.27858,0.324639,2
0.502369,0.952623,0.497631,1
0.568996,0.042214,0.431004,2
0.586413,0.0809168,0.413587,2
0.0280894,0.937579,0.971911,0
0.00153588,0.996587,0.998464,0
0.495552,0.911035,0.504448,1
0.0558627,0.875861,0.944137,0
0.0559249,0.875722,0.944075,0
0.885489,0.745532,0.114511,2
0.0129245,0.971279,0.987076,0
positive_prob,confidence,negative_prob,sentiment
0.535893,0.282135,0.464107,1
0.722835,0.384077,0.277165,2
0.290833,0.353704,0.709167,0
0.0105598,0.976534,0.98944,0
0.0108363,0.975919,0.989164,0
0.0893378,0.801471,0.910662,0
0.477685,0.553697,0.522315,1
0.179274,0.601613,0.820726,0
0.907447,0.794326,0.0925533,2
0.451097,0.02195,0.548903,1
0.207638,0.538582,0.792362,0
0.825677,0.612615,0.174323,2
0.149183,0.668482,0.850817,0
0.557856,0.0174582,0.442144,2
0.595366,0.100814,0.404634,2
0.881891,0.737535,0.118109,2
0.0624005,0.861332,0.937599,0
0.330974,0.264501,0.669026,0
0.0604408,0.865687,0.939559,0
0.451097,0.02195,0.548902,1
0.0117896,0.973801,0.98821,0
0.884066,0.742369,0.115934,2
0.463204,0.264081,0.536796,1
0.132419,0.705736,0.867581,0
0.243775,0.458278,0.756225,0
0.0030621,0.993195,0.996938,0
0.255211,0.432866,0.744789,0
0.595406,0.100903,0.404594,2
0.807451,0.572112,0.192549,2
0.159778,0.644937,0.840222,0
0.284448,0.367892,0.715552,0
0.0450135,0.89997,0.954986,0
0.122367,0.728072,0.877633,0
0.118055,0.737655,0.881945,0
0.412696,0.0828974,0.587304,0
0.718078,0.373507,0.281922,2
0.0153722,0.96584,0.984628,0
0.00346895,0.992291,0.996531,0
0.377391,0.161353,0.622609,0
0.0415979,0.90756,0.958402,0
0.528723,0.425547,0.471277,1
0.264201,0.412887,0.735799,0
0.850879,0.668619,0.149121,2
0.398241,0.11502,0.601759,0
0.16292,0.637957,0.83708,0
0.0405688,0.909847,0.959431,0
0.487161,0.74323,0.512838,1
0.243051,0.459885,0.756948,0
0.900348,0.77855,0.0996523,2
0.271791,0.396021,0.728209,0
0.256991,0.428908,0.743009,0
0.839374,0.643054,0.160626,2
0.0378986,0.915781,0.962101,0
0.312881,0.304709,0.687119,0
0.0149515,0.966775,0.985049,0
0.168856,0.624765,0.831144,0
0.36419,0.19069,0.63581,0
0.13899,0.691134,0.86101,0
0.212219,0.528403,0.787781,0
0.18085,0.598112,0.81915,0
0.00410976,0.990867,0.99589,0
0.224097,0.502007,0.775903,0
0.139429,0.690157,0.860571,0
0.189912,0.577973,0.810088,0
0.374352,0.168107,0.625648,0
0.0724179,0.839071,0.927582,0
0.0164472,0.963451,0.983553,0
0.897578,0.772396,0.102422,2
0.160196,0.644009,0.839804,0
0.0244345,0.945701,0.975565,0
0.38955,0.134333,0.61045,0
0.0535846,0.880923,0.946415,0
0.0369368,0.917918,0.963063,0
0.511756,0.764888,0.488245,1
0.66117,0.247045,0.33883,2
0.698378,0.329729,0.301622,2
0.199558,0.556537,0.800442,0
0.164885,0.633588,0.835115,0
0.802072,0.56016,0.197928,2
0.739787,0.42175,0.260213,2
0.683422,0.296493,0.316578,2
0.212487,0.527806,0.787513,0
0.638276,0.19617,0.361724,2
0.0141728,0.968505,0.985827,0
0.115626,0.743054,0.884374,0
0.354668,0.21185,0.645332,0
0.0320313,0.928819,0.967969,0
0.522788,0.544242,0.477212,1
0.905739,0.790531,0.0942613,2
0.123001,0.726665,0.876999,0
0.177137,0.606362,0.822863,0
0.0310527,0.930994,0.968947,0
0.429374,0.0458361,0.570626,0
0.343023,0.237727,0.656977,0
0.945888,0.879752,0.0541116,2
0.112482,0.750041,0.887518,0
0.215478,0.521161,0.784522,0
0.0254173,0.943517,0.974583,0
0.0027292,0.993935,0.997271,0
0.0661709,0.852954,0.933829,0
0.4056,0.098666,0.5944,0
0.598743,0.108318,0.401257,2
0.0267223,0.940617,0.973278,0
0.184267,0.590517,0.815733,0
0.511868,0.76265,0.488133,1
0.741021,0.42449,0.258979,2
0.0259587,0.942314,0.974041,0
0.636592,0.192426,0.363408,2
0.261861,0.418087,0.738139,0
0.190859,0.575868,0.809141,0
0.146903,0.67355,0.853097,0
0.415173,0.0773928,0.584827,0
0.0006813,0.998486,0.999319,0
0.00798187,0.982263,0.992018,0
0.121363,0.730305,0.878637,0
0.986109,0.969132,0.0138906,2
0.839949,0.644331,0.160051,2
0.0426782,0.90516,0.957322,0
0.139196,0.690676,0.860804,0
0.00599548,0.986677,0.994005,0
0.460512,0.210245,0.539488,1
0.410344,0.0881245,0.589656,0
0.617314,0.149586,0.382686,2
0.130669,0.709625,0.869331,0
0.0065096,0.985534,0.99349,0
0.139433,0.690148,0.860567,0
0.0231532,0.948548,0.976847,0
0.69655,0.325667,0.30345,2
0.818112,0.595805,0.181888,2
0.118099,0.737559,0.881902,0
0.133333,0.703705,0.866667,0
0.887973,0.75105,0.112027,2
0.82267,0.605934,0.17733,2
0.282591,0.372019,0.717409,0
0.143317,0.681518,0.856683,0
0.800422,0.556493,0.199578,2
0.713225,0.362721,0.286775,2
0.0316247,0.929723,0.968375,0
0.17812,0.604178,0.82188,0
0.047085,0.895367,0.952915,0
0.828961,0.619913,0.171039,2
0.0190105,0.957754,0.98099,0
0.555591,0.0124244,0.444409,2
0.0118697,0.973623,0.98813,0
0.256181,0.430709,0.743819,0
0.495684,0.913687,0.504316,1
0.387142,0.139685,0.612858,0
0.0514097,0.885756,0.94859,0
0.0516003,0.885333,0.9484,0
0.675329,0.27851,0.324671,2
0.120005,0.733323,0.879995,0
0.177991,0.604464,0.822009,0
0.494896,0.897928,0.505104,1
0.00222784,0.995049,0.997772,0
0.00627599,0.986053,0.993724,0
0.0499488,0.889003,0.950051,0
0.123642,0.725239,0.876358,0
0.324444,0.279013,0.675556,0
0.501674,0.966525,0.498326,1
0.396315,0.119301,0.603685,0
0.230201,0.488443,0.769799,0
0.0109241,0.975724,0.989076,0
0.261024,0.419947,0.738976,0
0.0122827,0.972705,0.987717,0
0.00905085,0.979887,0.990949,0
0.145867,0.675851,0.854133,0
0.483556,0.671121,0.516444,1
0.0768422,0.829239,0.923158,0
0.338273,0.248283,0.661727,0
0.885327,0.745171,0.114673,2
0.0694948,0.845567,0.930505,0
0.264364,0.412524,0.735636,0
0.0129346,0.971256,0.987065,0
0.114048,0.74656,0.885952,0
0.0411382,0.908582,0.958862,0
0.934297,0.853993,0.065703,2
0.290421,0.35462,0.709579,0
0.557995,0.0177677,0.442004,2
0.824164,0.609253,0.175836,2
0.34557,0.232067,0.65443,0
0.0915236,0.796614,0.908476,0
0.157539,0.649914,0.842461,0
0.558887,0.0197498,0.441113,2
0.895707,0.768237,0.104293,2
0.232524,0.483279,0.767476,0
0.023546,0.947676,0.976454,0
0.983668,0.963706,0.0163321,2
0.01521,0.9662,0.98479,0
0.516746,0.665077,0.483254,1
0.732273,0.405051,0.267727,2
0.167369,0.62807,0.832631,0
0.122255,0.728321,0.877745,0
0.113006,0.748876,0.886994,0
0.157679,0.649602,0.842321,0
0.52077,0.584596,0.47923,1
0.661696,0.248213,0.338304,2
0.121941,0.729019,0.878059,0
0.246857,0.451429,0.753143,0
0.0677674,0.849406,0.932233,0
0.341755,0.240544,0.658245,0
0.293705,0.347323,0.706295,0
0.0138369,0.969251,0.986163,0
0.210016,0.533298,0.789984,0
0.61811,0.151355,0.38189,2
0.708971,0.353268,0.291029,2
0.00343368,0.99237,0.996566,0
0.474239,0.484788,0.525761,1
0.0269235,0.94017,0.973076,0
0.168648,0.625226,0.831352,0
0.13112,0.708622,0.86888,0
0.0937115,0.791752,0.906289,0
0.0916397,0.796356,0.90836,0
0.436705,0.0295436,0.563295,0
0.123307,0.725984,0.876693,0
0.680702,0.290448,0.319298,2
0.602027,0.115614,0.397973,2
0.306455,0.318988,0.693545,0
0.885327,0.745171,0.114673,2
0.736443,0.414318,0.263557,2
0.134076,0.702053,0.865924,0
0.379242,0.15724,0.620758,0
0.851635,0.670301,0.148365,2
0.0281257,0.937498,0.971874,0
0.296061,0.342088,0.703939,0
0.795677,0.54595,0.204323,2
0.656937,0.237639,0.343063,2
0.217218,0.517293,0.782782,0
1,1,0,1
0.00752124,0.983286,0.992479,0
0.0337109,0.925087,0.966289,0
0.794404,0.543119,0.205596,2
0.178395,0.603567,0.821605,0
0.0191096,0.957534,0.98089,0
0.192514,0.572191,0.807486,0
0.0147887,0.967136,0.985211,0
0.860183,0.689295,0.139817,2
0.0432934,0.903792,0.956707,0
0.459541,0.190815,0.540459,1
0.0501153,0.888633,0.949885,0
0.190568,0.576516,0.809432,0
0.013737,0.969473,0.986263,0
0.596471,0.103268,0.403529,2
0.254318,0.434849,0.745682,0
0.843145,0.651433,0.156855,2
0.0683208,0.848176,0.931679,0
0.669489,0.265531,0.330511,2
0.572076,0.0490573,0.427924,2
0.329491,0.267798,0.670509,0
0.663537,0.252304,0.336463,2
0.379038,0.157693,0.620962,0
0.076776,0.829387,0.923224,0
0.382468,0.150071,0.617532,0
0.101469,0.774514,0.898531,0
0.40632,0.0970659,0.59368,0
0.537193,0.256134,0.462807,1
0.00195058,0.995665,0.998049,0
0.167542,0.627685,0.832458,0
0.0276727,0.938505,0.972327,0
0.00395232,0.991217,0.996048,0
0.180542,0.598796,0.819458,0
0.101309,0.774869,0.898691,0
0.572145,0.0492108,0.427855,2
0.0581353,0.87081,0.941865,0
0.0148462,0.967008,0.985154,0
0.00253347,0.99437,0.997467,0
0.0554622,0.876751,0.944538,0
positive_prob,confidence,negative_prob,sentiment
0.178018,0.604405,0.821982,0
0.476883,0.537658,0.523117,1
0.965124,0.922497,0.0348762,2
0.415329,0.0770468,0.584671,0
0.145852,0.675883,0.854148,0
0.179811,0.600419,0.820189,0
0.95351,0.89669,0.0464896,2
0.0186857,0.958476,0.981314,0
0.225457,0.498984,0.774543,0
0.211073,0.530948,0.788927,0
0.0246042,0.945324,0.975396,0
0.0964099,0.785756,0.90359,0
0.94439,0.876422,0.0556101,2
0.158119,0.648625,0.841881,0
0.767293,0.482873,0.232707,2
0.0639115,0.857974,0.936089,0
0.133657,0.702983,0.866343,0
0.788823,0.530717,0.211177,2
0.404559,0.100979,0.595441,0
0.906681,0.792624,0.0933194,2
0.191063,0.575416,0.808937,0
0.425468,0.0545147,0.574532,0
0.56539,0.0342005,0.43461,2
0.0260501,0.942111,0.97395,0
0.0429404,0.904577,0.95706,0
0.133994,0.702236,0.866006,0
0.00932436,0.979279,0.990676,0
0.315056,0.299876,0.684944,0
0.892285,0.760634,0.107715,2
0.00916311,0.979637,0.990837,0
0.00606031,0.986533,0.99394,0
0.17421,0.612866,0.82579,0
0.466313,0.326264,0.533687,1
0.829578,0.621285,0.170422,2
0.0429404,0.904577,0.95706,0
0.0591292,0.868602,0.940871,0
0.411291,0.0860205,0.588709,0
0.872654,0.717009,0.127346,2
0.0114195,0.974623,0.988581,0
0.118624,0.736391,0.881376,0
0.769809,0.488464,0.230191,2
0.624321,0.165157,0.375679,2
0.0551319,0.877485,0.944868,0
0.752942,0.450982,0.247058,2
0.77146,0.492134,0.22854,2
0.000163949,0.999636,0.999836,0
0.124499,0.723335,0.875501,0
0.399967,0.111184,0.600033,0
0.0241775,0.946272,0.975822,0
0.813284,0.585076,0.186716,2
0.537219,0.255611,0.462781,1
0.00260601,0.994209,0.997394,0
0.607233,0.127183,0.392767,2
0.00176522,0.996077,0.998235,0
0.605901,0.124225,0.394099,2
0.289457,0.356763,0.710543,0
0.64983,0.221844,0.35017,2
0.127456,0.716764,0.872544,0
0.872702,0.717115,0.127298,2
0.556596,0.0146569,0.443404,2
0.728934,0.397631,0.271066,2
0.254145,0.435234,0.745855,0
0.474873,0.497459,0.525127,1
0.769867,0.488594,0.230133,2
0.487444,0.748882,0.512556,1
0.159998,0.644449,0.840002,0
0.754043,0.453429,0.245957,2
0.862952,0.69545,0.137048,2
0.653474,0.229941,0.346526,2
0.360486,0.198921,0.639514,0
0.306398,0.319115,0.693602,0
0.461377,0.227532,0.538623,1
0.117335,0.739255,0.882665,0
0.0675307,0.849932,0.932469,0
0.00976186,0.978307,0.990238,0
0.644002,0.208894,0.355998,2
0.890059,0.755687,0.109941,2
0.819344,0.598541,0.180656,2
0.683033,0.295628,0.316967,2
0.0136592,0.969646,0.986341,0
0.00291315,0.993526,0.997087,0
0.488868,0.777353,0.511132,1
0.281166,0.375187,0.718834,0
0.554945,0.0109891,0.445055,2
0.402368,0.105848,0.597632,0
0.104395,0.768011,0.895605,0
0.68039,0.289756,0.31961,2
0.59013,0.0891772,0.40987,2
0.014264,0.968302,0.985736,0
0.323228,0.281716,0.676772,0
0.360486,0.19892,0.639514,0
0.00831982,0.981511,0.99168,0
0.143282,0.681596,0.856718,0
0.527567,0.448663,0.472433,1
0.0455244,0.898835,0.954476,0
0.241967,0.462295,0.758033,0
0.352631,0.216375,0.647369,0
0.73588,0.413066,0.26412,2
0.0149851,0.9667,0.985015,0
0.755792,0.457316,0.244208,2
0.0200732,0.955393,0.979927,0
0.712105,0.360232,0.287895,2
0.648862,0.219693,0.351138,2
0.894004,0.764453,0.105996,2
0.453137,0.0627327,0.546863,1
0.494891,0.897823,0.505109,1
0.806922,0.570937,0.193078,2
0.236872,0.473618,0.763128,0
0.624634,0.165854,0.375366,2
0.0985455,0.78101,0.901455,0
0.165862,0.631419,0.834138,0
0.0204807,0.954488,0.979519,0
0.139784,0.689369,0.860216,0
0.013113,0.97086,0.986887,0
0.0157587,0.964981,0.984241,0
0.671548,0.270106,0.328452,2
0.312004,0.306657,0.687995,0
0.00403316,0.991037,0.995967,0
0.250939,0.442358,0.749061,0
0.0372386,0.917247,0.962761,0
0.152655,0.660767,0.847345,0
0.0364799,0.918933,0.96352,0
0.14679,0.673799,0.85321,0
0.00152915,0.996602,0.998471,0
0.0423702,0.905844,0.95763,0
0.148911,0.669086,0.851089,0
0.0126901,0.9718,0.98731,0
0.0336997,0.925112,0.9663,0
0.22521,0.499533,0.77479,0
0.403956,0.102319,0.596044,0
0.943058,0.873462,0.0569419,2
0.100902,0.775772,0.899098,0
0.510567,0.788652,0.489433,1
0.60845,0.129889,0.39155,2
0.0554728,0.876727,0.944527,0
0.925978,0.835507,0.0740217,2
0.0112127,0.975083,0.988787,0
0.639697,0.199327,0.360303,2
0.429143,0.0463491,0.570857,0
0.0268112,0.940419,0.973189,0
0.0243179,0.94596,0.975682,0
0.0840251,0.813278,0.915975,0
0.56028,0.0228451,0.43972,2
0.087941,0.804575,0.912059,0
0.177715,0.605078,0.822285,0
0.896836,0.770747,0.103164,2
0.118001,0.737775,0.881999,0
0.0128081,0.971538,0.987192,0
0.710757,0.357237,0.289243,2
0.669323,0.265163,0.330677,2
0.000950177,0.997888,0.99905,0
0.0112127,0.975083,0.988787,0
0.0550343,0.877702,0.944966,0
0.00604597,0.986564,0.993954,0
0.16415,0.635221,0.83585,0
0.000649396,0.998557,0.999351,0
0.525209,0.495824,0.474791,1
0.775899,0.501997,0.224101,2
0.0268918,0.94024,0.973108,0
0.397926,0.11572,0.602074,0
0.00789143,0.982464,0.992109,0
0.956171,0.902602,0.0438292,2
0.739006,0.420012,0.260994,2
0.163087,0.637584,0.836913,0
0.884721,0.743824,0.115279,2
0.0156379,0.965249,0.984362,0
0.590212,0.0893593,0.409788,2
0.630208,0.17824,0.369792,2
0.0157595,0.964979,0.984241,0
0.0195385,0.956581,0.980462,0
0.113603,0.747548,0.886397,0
0.889544,0.754543,0.110456,2
0.207083,0.539816,0.792917,0
0.36815,0.18189,0.63185,0
0.149296,0.668231,0.850704,0
0.138275,0.692723,0.861725,0
0.158959,0.646758,0.841041,0
0.00750951,0.983312,0.992491,0
0.143831,0.680375,0.856169,0
0.0158409,0.964798,0.984159,0
0.126705,0.718433,0.873295,0
0.0701339,0.844147,0.929866,0
0.262259,0.417201,0.737741,0
0.0791313,0.824153,0.920869,0
0.000950177,0.997888,0.99905,0
0.922224,0.827163,0.0777765,2
0.220171,0.51073,0.779829,0
0.534797,0.304067,0.465203,1
0.0133555,0.970321,0.986644,0
0.345848,0.231448,0.654152,0
0.519252,0.614965,0.480748,1
0.202567,0.549851,0.797433,0
0.0737367,0.836141,0.926263,0
0.443307,0.0148726,0.556693,0
0.638419,0.196487,0.361581,2
0.153358,0.659205,0.846642,0
0.172745,0.616123,0.827255,0
0.197744,0.560569,0.802256,0
0.138866,0.691409,0.861134,0
0.109176,0.757388,0.890824,0
0.72649,0.392201,0.27351,2
0.768194,0.484875,0.231806,2
0.226792,0.496017,0.773208,0
0.0202596,0.954979,0.97974,0
0.795613,0.545806,0.204387,2
0.323325,0.2815,0.676675,0
0.317214,0.29508,0.682786,0
0.697816,0.328479,0.302184,2
0.153361,0.659197,0.846639,0
0.36728,0.183822,0.63272,0
0.0746209,0.834176,0.925379,0
0.899886,0.777523,0.100114,2
0.114283,0.746038,0.885717,0
0.527209,0.455819,0.472791,1
0.146808,0.673761,0.853192,0
0.125128,0.721937,0.874872,0
0.0462465,0.89723,0.953753,0
0.140362,0.688085,0.859638,0
0.308599,0.314224,0.691401,0
0.0433859,0.903587,0.956614,0
0.46185,0.237009,0.53815,1
0.0301374,0.933028,0.969863,0
0.351526,0.218832,0.648474,0
0.857753,0.683895,0.142247,2
0.135841,0.69813,0.864159,0
0.474031,0.480612,0.525969,1
0.0193296,0.957045,0.98067,0
0.540037,0.199268,0.459963,1
0.326202,0.275108,0.673798,0
0.615453,0.145452,0.384547,2
0.0485829,0.892038,0.951417,0
0.726377,0.391949,0.273623,2
0.802646,0.561435,0.197354,2
0.657165,0.238145,0.342835,2
0.79717,0.549267,0.20283,2
0.0546471,0.878562,0.945353,0
0.134713,0.700638,0.865287,0
0.735256,0.411681,0.264744,2
0.96365,0.919222,0.0363503,2
0.536387,0.27226,0.463613,1
1,1,0,1
0.908375,0.796389,0.0916248,2
0.046815,0.895967,0.953185,0
0.791694,0.537097,0.208306,2
0.356528,0.207716,0.643472,0
0.0399386,0.911248,0.960061,0
0.0185112,0.958864,0.981489,0
positive_prob,confidence,negative_prob,sentiment
0.585583,0.0790734,0.414417,2
0.0104403,0.976799,0.98956,0
0.0321694,0.928512,0.967831,0
0.149663,0.667416,0.850337,0
0.423331,0.0592645,0.576669,0
0.0186394,0.958579,0.981361,0
0.345184,0.232924,0.654816,0
0.0880237,0.804392,0.911976,0
0.116977,0.740051,0.883023,0
0.00702204,0.984395,0.992978,0
0.47096,0.419203,0.52904,1
0.815037,0.588971,0.184963,2
0.149456,0.667875,0.850544,0
1,1,0,1
0.360486,0.198921,0.639514,0
0.201015,0.553301,0.798985,0
0.0451821,0.899595,0.954818,0
0.177327,0.60594,0.822673,0
0.0155841,0.965369,0.984416,0
0.366229,0.186157,0.633771,0
0.00999962,0.977779,0.99,0
0.0429404,0.904577,0.95706,0
0.00613437,0.986368,0.993866,0
0.933777,0.852838,0.0662228,2
0.912581,0.805737,0.0874186,2
0.784628,0.521396,0.215372,2
0.00928223,0.979373,0.990718,0
0.599726,0.110502,0.400274,2
0.334059,0.257647,0.665941,0
0.493904,0.878071,0.506096,1
0.139212,0.69064,0.860788,0
0.480532,0.610633,0.519468,1
0.616905,0.148679,0.383095,2
0.422219,0.061735,0.577781,0
0.146476,0.674497,0.853523,0
0.0238362,0.947031,0.976164,0
0.0801926,0.821794,0.919807,0
0.0140099,0.968867,0.98599,0
0.810424,0.578721,0.189576,2
0.0421554,0.906321,0.957845,0
0.483223,0.66445,0.516778,1
0.536486,0.270284,0.463514,1
0.58601,0.0800219,0.41399,2
0.382375,0.150277,0.617625,0
0.0248619,0.944751,0.975138,0
0.0143928,0.968016,0.985607,0
0.63338,0.185289,0.36662,2
0.132137,0.706363,0.867863,0
0.473234,0.464681,0.526766,1
0.144901,0.677997,0.855099,0
0.317071,0.295397,0.682929,0
0.882739,0.739419,0.117261,2
0.690834,0.312965,0.309166,2
0.416879,0.0736025,0.583121,0
0.0335432,0.92546,0.966457,0
0.419553,0.0676588,0.580446,0
0.00314498,0.993011,0.996855,0
0.0805327,0.821038,0.919467,0
0.0527554,0.882766,0.947245,0
0.0468762,0.895831,0.953124,0
0.011783,0.973815,0.988217,0
0.0256047,0.943101,0.974395,0
0.0506214,0.887508,0.949379,0
0.0129805,0.971154,0.987019,0
0.688984,0.308854,0.311016,2
0.675827,0.279616,0.324173,2
0.0301681,0.93296,0.969832,0
0.721027,0.380059,0.278973,2
0.698263,0.329473,0.301737,2
0.83038,0.623066,0.16962,2
0.12963,0.711934,0.87037,0
0.00994517,0.9779,0.990055,0
0.609377,0.13195,0.390623,2
0.198234,0.55948,0.801766,0
0.242012,0.462197,0.757988,0
0.375331,0.165931,0.624669,0
0.024172,0.946284,0.975828,0
0.0403851,0.910255,0.959615,0
0.0814426,0.819016,0.918557,0
0.797354,0.549676,0.202646,2
0.86775,0.706111,0.13225,2
0.230227,0.488385,0.769773,0
0.00144695,0.996785,0.998553,0
0.840059,0.644575,0.159941,2
0.557251,0.0161139,0.442749,2
0.689798,0.310663,0.310202,2
0.563175,0.0292782,0.436825,2
0.766091,0.480202,0.233909,2
0.00250702,0.994429,0.997493,0
0.196752,0.562773,0.803248,0
0.399884,0.111369,0.600116,0
0.750091,0.444647,0.249909,2
0.0730128,0.837749,0.926987,0
0.0282702,0.937177,0.97173,0
0.763377,0.47417,0.236623,2
0.930751,0.846113,0.069249,2
0.445554,0.00987887,0.554446,0
0.222406,0.505765,0.777594,0
0.393303,0.125992,0.606697,0
0.766091,0.480202,0.233909,2
0.34723,0.228378,0.65277,0
0.86821,0.707133,0.13179,2
0.144887,0.678028,0.855113,0
0.746622,0.436937,0.253378,2
0.575194,0.0559861,0.424806,2
0.477785,0.555705,0.522215,1
0.262139,0.41747,0.737862,0
0.383048,0.148781,0.616952,0
0.708971,0.353269,0.291029,2
0.185512,0.587752,0.814488,0
0.118747,0.736117,0.881253,0
0.0271356,0.939699,0.972864,0
0.384631,0.145265,0.615369,0
0.906609,0.792463,0.0933915,2
0.112329,0.750381,0.887671,0
0.44833,0.00371191,0.55167,0
0.0429095,0.904646,0.95709,0
0.422982,0.0600394,0.577018,0
0.558214,0.0182541,0.441786,2
0.4753,0.50601,0.5247,1
0.418541,0.0699095,0.581459,0
0.0126187,0.971958,0.987381,0
0.167536,0.627698,0.832464,0
0.0339361,0.924586,0.966064,0
0.0677083,0.849537,0.932292,0
0.190608,0.576427,0.809392,0
0.153133,0.659704,0.846867,0
0.365524,0.187724,0.634476,0
0.717692,0.372649,0.282308,2
0.779221,0.509379,0.220779,2
0.00231568,0.994854,0.997684,0
0.688377,0.307505,0.311623,2
0.145312,0.677084,0.854688,0
0.973707,0.94157,0.0262934,2
0.166935,0.629032,0.833064,0
0.199905,0.555767,0.800095,0
0.0759485,0.831226,0.924052,0
0.458589,0.171772,0.541411,1
0.742887,0.428638,0.257113,2
0.789766,0.532813,0.210234,2
0.546743,0.0651491,0.453257,1
0.360979,0.197824,0.639021,0
0.123908,0.724649,0.876092,0
0.0679921,0.848906,0.932008,0
0.396268,0.119404,0.603732,0
0.0034012,0.992442,0.996599,0
0.00812692,0.98194,0.991873,0
0.022243,0.950571,0.977757,0
0.117077,0.73983,0.882923,0
0.131874,0.706948,0.868126,0
